,Loss_mae,Threshold,Anomaly
2013-12-13 21:02:30,0.016274512956971958,0.03518939953769464,False
2013-12-15 04:47:06,0.01152591486522032,0.03518939953769464,False
2013-12-15 15:37:55,0.013053057692581183,0.03518939953769464,False
2013-12-15 21:58:12,0.01423685869093536,0.03518939953769464,False
2013-12-22 02:49:28,0.011064322516428776,0.03518939953769464,False
2013-12-22 09:08:01,0.011242668283350798,0.03518939953769464,False
2013-12-27 04:56:08,0.007056248178375179,0.03518939953769464,False
2013-12-28 19:18:16,0.0204352295891679,0.03518939953769464,False
2013-12-29 03:09:37,0.013804765612156827,0.03518939953769464,False
2013-12-29 18:37:27,0.014849621980612659,0.03518939953769464,False
2013-12-31 07:49:04,0.00437542764966784,0.03518939953769464,False
2014-01-03 17:17:31,0.008972847762295,0.03518939953769464,False
2014-01-08 14:50:37,0.007475925668429917,0.03518939953769464,False
2014-01-09 15:44:34,0.005896437426491341,0.03518939953769464,False
2014-01-10 02:14:37,0.00941378855749827,0.03518939953769464,False
2014-01-10 16:21:47,0.008732293299530897,0.03518939953769464,False
2014-01-12 13:53:47,0.01157809274041765,0.03518939953769464,False
2014-01-13 17:08:11,0.0110909308323274,0.03518939953769464,False
2014-01-14 00:47:02,0.012467671591021124,0.03518939953769464,False
2014-01-15 15:23:42,0.006909060331841477,0.03518939953769464,False
2014-01-16 00:05:41,0.010111648837141895,0.03518939953769464,False
2014-01-16 13:38:57,0.004646426887156174,0.03518939953769464,False
2014-01-17 10:02:10,0.00686442230169001,0.03518939953769464,False
2014-01-18 03:22:22,0.0073857675311950755,0.03518939953769464,False
2014-01-18 14:27:34,0.005390310081911653,0.03518939953769464,False
2014-01-18 14:50:43,0.005859334661517712,0.03518939953769464,False
2014-01-23 07:07:35,0.008211587168982914,0.03518939953769464,False
2014-01-23 19:44:55,0.01087720824720132,0.03518939953769464,False
2014-01-23 20:13:18,0.008204779319979427,0.03518939953769464,False
2014-01-26 16:21:30,0.008476622700101289,0.03518939953769464,False
2014-01-28 21:08:53,0.005883578375245407,0.03518939953769464,False
2014-02-02 10:05:25,0.0087888082929034,0.03518939953769464,False
2014-02-03 09:05:23,0.009029382928534908,0.03518939953769464,False
2014-02-04 15:31:26,0.014676887405730038,0.03518939953769464,False
2014-02-05 01:14:48,0.010222522908675164,0.03518939953769464,False
2014-02-06 12:22:34,0.01326519756728809,0.03518939953769464,False
2014-02-08 03:36:54,0.00489198930499739,0.03518939953769464,False
2014-02-09 10:20:46,0.008722157338077819,0.03518939953769464,False
2014-02-09 16:59:08,0.010739153052256135,0.03518939953769464,False
2014-02-11 20:08:51,0.01177322364136275,0.03518939953769464,False
2014-02-12 20:21:22,0.007895086900098925,0.03518939953769464,False
2014-02-13 06:15:15,0.016416952352612323,0.03518939953769464,False
2014-02-16 15:23:35,0.012640749845280219,0.03518939953769464,False
2014-02-17 10:38:56,0.015648396064293503,0.03518939953769464,False
2014-02-19 10:08:24,0.00850098982487162,0.03518939953769464,False
2014-02-22 03:38:46,0.01874212780108987,0.03518939953769464,False
2014-02-25 05:05:23,0.008482186925449931,0.03518939953769464,False
2014-03-03 17:51:44,0.011756783050302911,0.03518939953769464,False
2014-03-04 06:06:36,0.010199049176226332,0.03518939953769464,False
2014-03-04 07:11:01,0.01125819110671546,0.03518939953769464,False
2014-03-04 19:10:35,0.015156827419687763,0.03518939953769464,False
2014-03-06 09:12:39,0.01705299184249674,0.03518939953769464,False
2014-03-09 13:27:08,0.017481931700984204,0.03518939953769464,False
2014-03-12 01:15:05,0.015077193090866659,0.03518939953769464,False
2014-03-15 04:41:41,0.019761897748292557,0.03518939953769464,False
2014-03-16 16:54:54,0.010577359845007328,0.03518939953769464,False
2014-03-16 21:50:51,0.006935545905761365,0.03518939953769464,False
2014-03-17 03:00:10,0.0067773506724954245,0.03518939953769464,False
2014-03-18 21:42:55,0.008408980206447241,0.03518939953769464,False
2014-03-21 21:58:50,0.006333334720232331,0.03518939953769464,False
2014-03-24 03:32:32,0.008824338329457398,0.03518939953769464,False
2014-03-24 13:03:09,0.008412979722037367,0.03518939953769464,False
2014-03-25 00:12:46,0.009011372218014568,0.03518939953769464,False
2014-03-26 14:12:47,0.006542005491518515,0.03518939953769464,False
2014-03-27 01:12:25,0.00843748143440039,0.03518939953769464,False
2014-03-27 18:32:41,0.010792736986306955,0.03518939953769464,False
2014-03-28 15:26:23,0.008204320457849513,0.03518939953769464,False
2014-04-01 07:55:25,0.011558702140627842,0.03518939953769464,False
2014-04-03 09:15:26,0.00820577326930454,0.03518939953769464,False
2014-04-04 23:08:05,0.008360003901890506,0.03518939953769464,False
2014-04-08 09:50:10,0.008438591806124945,0.03518939953769464,False
2014-04-09 10:22:14,0.008328320897003338,0.03518939953769464,False
2014-04-10 23:06:30,0.005352914568146083,0.03518939953769464,False
2014-04-12 02:24:50,0.006976814333686748,0.03518939953769464,False
2014-04-13 07:50:25,0.010710903884256079,0.03518939953769464,False
2014-04-13 20:30:26,0.01044487108997244,0.03518939953769464,False
2014-04-15 01:51:46,0.010490867570539486,0.03518939953769464,False
2014-04-15 10:48:06,0.009432098340839773,0.03518939953769464,False
2014-04-17 16:46:29,0.007110958568396136,0.03518939953769464,False
2014-04-18 15:32:37,0.005360987626347946,0.03518939953769464,False
2014-04-20 22:31:23,0.004259486717922678,0.03518939953769464,False
2014-04-22 04:47:46,0.007659936351873231,0.03518939953769464,False
2014-04-22 09:58:30,0.006271423950019667,0.03518939953769464,False
2014-04-24 14:09:49,0.011893734718271038,0.03518939953769464,False
2014-04-25 10:50:07,0.014285387867309752,0.03518939953769464,False
2014-04-27 07:45:16,0.006795228599832626,0.03518939953769464,False
2014-05-01 04:32:13,0.007147652244486535,0.03518939953769464,False
2014-05-01 04:44:43,0.013655769925800898,0.03518939953769464,False
2014-05-01 12:14:03,0.015534219650362613,0.03518939953769464,False
2014-05-03 04:13:41,0.008757709374465406,0.03518939953769464,False
2014-05-06 08:06:43,0.009247556266575257,0.03518939953769464,False
2014-05-11 17:26:17,0.009151849739924606,0.03518939953769464,False
2014-05-14 15:51:58,0.01489545847712211,0.03518939953769464,False
2014-05-15 14:30:39,0.008953206782552875,0.03518939953769464,False
2014-05-17 00:26:05,0.01421529539138136,0.03518939953769464,False
2014-05-17 20:11:19,0.005459983596352097,0.03518939953769464,False
2014-05-18 20:42:46,0.011232685353365556,0.03518939953769464,False
2014-05-19 07:42:28,0.007173308917945409,0.03518939953769464,False
2014-05-21 15:29:23,0.008532487264723993,0.03518939953769464,False
2014-05-22 05:39:29,0.007930378877459027,0.03518939953769464,False
2014-05-23 02:29:15,0.010532432779357115,0.03518939953769464,False
2014-05-23 21:09:54,0.008443166409550012,0.03518939953769464,False
2014-05-24 04:59:42,0.009650929292198168,0.03518939953769464,False
2014-05-25 05:36:41,0.009994133245518271,0.03518939953769464,False
2014-05-31 04:50:20,0.01222157811174392,0.03518939953769464,False
2014-06-03 23:56:54,0.004489629738088657,0.03518939953769464,False
2014-06-04 02:10:37,0.012888173961659583,0.03518939953769464,False
2014-06-04 15:20:49,0.010748129799655665,0.03518939953769464,False
2014-06-04 22:19:37,0.016534528166847452,0.03518939953769464,False
2014-06-05 13:37:48,0.011065026109907294,0.03518939953769464,False
2014-06-08 03:45:55,0.018461235210944782,0.03518939953769464,False
2014-06-10 17:22:51,0.012725452435531841,0.03518939953769464,False
2014-06-11 04:42:53,0.014310970728369421,0.03518939953769464,False
2014-06-12 23:33:52,0.008918835393641888,0.03518939953769464,False
2014-06-13 00:07:50,0.010665551196393858,0.03518939953769464,False
2014-06-13 01:35:58,0.013149454013135142,0.03518939953769464,False
2014-06-13 14:48:43,0.008696720489769511,0.03518939953769464,False
2014-06-15 04:30:51,0.0072052836203345795,0.03518939953769464,False
2014-06-16 02:42:59,0.007916349496387254,0.03518939953769464,False
2014-06-18 17:43:18,0.016990050718937305,0.03518939953769464,False
2014-06-18 18:08:16,0.014520382029216627,0.03518939953769464,False
2014-06-18 19:37:19,0.022220920969040537,0.03518939953769464,False
2014-06-26 05:46:22,0.013984900237157061,0.03518939953769464,False
2014-06-27 12:58:10,0.009318391691430977,0.03518939953769464,False
2014-06-27 15:07:40,0.010202102078969882,0.03518939953769464,False
2014-07-01 22:37:49,0.010277544406795685,0.03518939953769464,False
2014-07-01 23:54:17,0.007141173030198839,0.03518939953769464,False
2014-07-02 06:16:58,0.004546760080615259,0.03518939953769464,False
2014-07-04 03:42:43,0.0045375179330010675,0.03518939953769464,False
2014-07-04 12:20:17,0.006151190103092757,0.03518939953769464,False
2014-07-05 08:50:52,0.010689059282323892,0.03518939953769464,False
2014-07-06 05:59:36,0.009919886352337055,0.03518939953769464,False
2014-07-06 21:34:19,0.009819875296329545,0.03518939953769464,False
2014-07-08 21:27:59,0.01200356498826391,0.03518939953769464,False
2014-07-09 16:16:26,0.014075671212253749,0.03518939953769464,False
2014-07-09 16:58:43,0.010825406571226071,0.03518939953769464,False
2014-07-10 04:04:03,0.01292482881226279,0.03518939953769464,False
2014-07-11 14:10:45,0.013025082470319116,0.03518939953769464,False
2014-07-13 23:03:13,0.01101074680667391,0.03518939953769464,False
2014-07-19 05:21:31,0.00838971099570172,0.03518939953769464,False
2014-07-19 17:34:30,0.0049880544821455045,0.03518939953769464,False
2014-07-20 08:58:46,0.009647190764369106,0.03518939953769464,False
2014-07-20 22:06:51,0.005256003202024018,0.03518939953769464,False
2014-07-21 01:45:39,0.010414824421464686,0.03518939953769464,False
2014-07-23 19:38:49,0.014176335047059846,0.03518939953769464,False
2014-07-24 20:07:51,0.01285655897135613,0.03518939953769464,False
2014-07-26 05:23:06,0.0057176158411342045,0.03518939953769464,False
2014-07-31 02:15:46,0.006448917060005244,0.03518939953769464,False
2014-08-01 02:40:46,0.006422887767118035,0.03518939953769464,False
2014-08-02 14:51:05,0.006646868809293138,0.03518939953769464,False
2014-08-02 16:10:16,0.005630483408493814,0.03518939953769464,False
2014-08-04 16:08:00,0.004864214644694842,0.03518939953769464,False
2014-08-04 22:58:32,0.007055558286198638,0.03518939953769464,False
2014-08-04 23:00:53,0.010047609413537124,0.03518939953769464,False
2014-08-05 06:05:03,0.007568607563203228,0.03518939953769464,False
2014-08-05 11:43:07,0.0051549022074083625,0.03518939953769464,False
2014-08-07 18:27:57,0.014156428370845412,0.03518939953769464,False
2014-08-08 06:37:47,0.01651754841508662,0.03518939953769464,False
2014-08-08 13:15:38,0.02692905362552116,0.03518939953769464,False
2014-08-08 19:00:44,0.009465660747654378,0.03518939953769464,False
2014-08-12 16:37:45,0.027564211545802186,0.03518939953769464,False
2014-08-13 02:57:21,0.024951943982326773,0.03518939953769464,False
2014-08-14 06:10:08,0.025173554204574185,0.03518939953769464,False
2014-08-19 06:07:28,0.009243182362053931,0.03518939953769464,False
2014-08-21 03:31:15,0.012763470949294026,0.03518939953769464,False
2014-08-21 21:49:21,0.005698786526743299,0.03518939953769464,False
2014-08-24 17:28:58,0.0035295434254182636,0.03518939953769464,False
2014-08-27 00:53:42,0.006608021626121613,0.03518939953769464,False
2014-08-27 04:28:57,0.00887082578316219,0.03518939953769464,False
2014-08-29 09:50:17,0.012607784112615168,0.03518939953769464,False
2014-09-02 03:25:22,0.027283018849155627,0.03518939953769464,False
2014-09-03 10:23:18,0.046180486953766524,0.03518939953769464,True
2014-09-04 07:10:39,0.03553869883910117,0.03518939953769464,True
2014-09-04 08:01:44,0.036238875368215066,0.03518939953769464,True
2014-09-05 10:08:06,0.0336032297748547,0.03518939953769464,False
2014-09-07 13:37:14,0.0235003335954988,0.03518939953769464,False
2014-09-10 04:02:25,0.029901966673360824,0.03518939953769464,False
2014-09-11 09:00:23,0.012524036682066208,0.03518939953769464,False
2014-09-11 10:18:11,0.007412693351046551,0.03518939953769464,False
2014-09-12 12:59:04,0.003330757491510461,0.03518939953769464,False
2014-09-14 02:32:11,0.006486224592693529,0.03518939953769464,False
2014-09-15 10:40:24,0.010278660024130897,0.03518939953769464,False
2014-09-18 14:06:30,0.010837060948830485,0.03518939953769464,False
2014-09-19 01:44:01,0.008269152758568137,0.03518939953769464,False
2014-09-23 10:33:57,0.008785583593661734,0.03518939953769464,False
2014-09-25 12:38:48,0.014118800480102934,0.03518939953769464,False
2014-09-25 23:54:12,0.015038574272297444,0.03518939953769464,False
2014-09-26 15:35:23,0.013712464423784926,0.03518939953769464,False
2014-09-26 22:16:33,0.010562375822599885,0.03518939953769464,False
2014-09-27 06:14:17,0.006513951615733665,0.03518939953769464,False
2014-09-27 20:15:31,0.013999270599320462,0.03518939953769464,False
2014-09-28 21:21:38,0.007846499491822539,0.03518939953769464,False
2014-09-29 14:06:46,0.006292221757549321,0.03518939953769464,False
2014-09-29 17:01:42,0.0067018214068071515,0.03518939953769464,False
2014-09-30 20:15:31,0.0073358524078961426,0.03518939953769464,False
2014-10-03 02:47:55,0.006015886142144933,0.03518939953769464,False
2014-10-04 23:34:42,0.009451026438650017,0.03518939953769464,False
2014-10-07 09:38:38,0.011249113481703581,0.03518939953769464,False
2014-10-08 08:10:33,0.01611075088190101,0.03518939953769464,False
2014-10-10 08:13:44,0.01192267089647725,0.03518939953769464,False
2014-10-10 08:46:57,0.017402561950986488,0.03518939953769464,False
2014-10-10 17:07:44,0.013084451766987004,0.03518939953769464,False
2014-10-11 07:00:02,0.012496320479862993,0.03518939953769464,False
2014-10-11 13:02:29,0.007966204333032911,0.03518939953769464,False
2014-10-13 08:15:15,0.007946351462944257,0.03518939953769464,False
2014-10-13 16:58:42,0.010861392103631162,0.03518939953769464,False
2014-10-14 00:51:25,0.01352059912126834,0.03518939953769464,False
2014-10-18 03:37:01,0.010457073201715511,0.03518939953769464,False
2014-10-21 06:00:55,0.012096884443602362,0.03518939953769464,False
2014-10-21 19:45:38,0.004471158347406368,0.03518939953769464,False
2014-10-23 02:59:09,0.00968889275189927,0.03518939953769464,False
2014-10-23 18:50:29,0.0076142377009284275,0.03518939953769464,False
2014-10-24 13:32:16,0.005846386624238026,0.03518939953769464,False
2014-10-24 22:54:50,0.006342270260132193,0.03518939953769464,False
2014-10-25 05:38:45,0.005825486472360702,0.03518939953769464,False
2014-10-25 18:27:00,0.004813039077620046,0.03518939953769464,False
2014-10-26 07:44:14,0.00519276996591434,0.03518939953769464,False
2014-10-27 15:39:44,0.005672316588337545,0.03518939953769464,False
2014-10-28 20:47:01,0.00386719470231931,0.03518939953769464,False
2014-11-02 09:50:38,0.006804204166868666,0.03518939953769464,False
2014-11-03 08:15:38,0.006251368770645649,0.03518939953769464,False
2014-11-03 14:03:58,0.00849283774819723,0.03518939953769464,False
2014-11-03 15:38:03,0.00900842091505143,0.03518939953769464,False
2014-11-04 16:28:00,0.007510393405529159,0.03518939953769464,False
2014-11-07 08:26:55,0.0062809530443527885,0.03518939953769464,False
2014-11-07 10:17:08,0.01176006870725218,0.03518939953769464,False
2014-11-07 19:26:59,0.009079185112621208,0.03518939953769464,False
2014-11-08 20:25:00,0.013130087403512136,0.03518939953769464,False
2014-11-11 19:45:01,0.012486692394197484,0.03518939953769464,False
2014-11-14 00:42:37,0.008491115152037742,0.03518939953769464,False
2014-11-14 16:37:22,0.006281942802161078,0.03518939953769464,False
2014-11-14 19:46:33,0.007003438515673232,0.03518939953769464,False
2014-11-15 13:11:04,0.007798710012171495,0.03518939953769464,False
2014-11-18 06:22:00,0.005523458680727572,0.03518939953769464,False
2014-11-18 18:35:25,0.004292763785143561,0.03518939953769464,False
2014-11-18 21:42:35,0.0058129247918641495,0.03518939953769464,False
2014-11-23 19:37:52,0.010407891094711075,0.03518939953769464,False
2014-11-24 00:55:26,0.011503526966089351,0.03518939953769464,False
2014-11-25 04:04:34,0.01278628292222626,0.03518939953769464,False
2014-11-26 00:10:57,0.01407801887428145,0.03518939953769464,False
2014-11-27 09:31:40,0.019896461285228085,0.03518939953769464,False
2014-11-28 17:13:47,0.00926453278083451,0.03518939953769464,False
2014-11-29 19:42:05,0.012097329227386693,0.03518939953769464,False
2014-11-29 19:49:30,0.011163648531957499,0.03518939953769464,False
2014-11-30 12:55:13,0.009429775938047207,0.03518939953769464,False
2014-11-30 16:25:50,0.01669219570044554,0.03518939953769464,False
2014-12-01 15:18:09,0.013558367662209997,0.03518939953769464,False
2014-12-02 06:41:00,0.0194933948354725,0.03518939953769464,False
2014-12-02 12:14:23,0.009641343657196932,0.03518939953769464,False
2014-12-05 08:53:41,0.02187003676463568,0.03518939953769464,False
2014-12-05 17:48:37,0.01328608900963361,0.03518939953769464,False
2014-12-11 15:25:07,0.02374459053893944,0.03518939953769464,False
2014-12-12 08:56:02,0.011321635979352068,0.03518939953769464,False
2014-12-12 23:47:29,0.023807071144631868,0.03518939953769464,False
2014-12-14 03:15:31,0.009827159677608593,0.03518939953769464,False
2014-12-14 23:19:05,0.013874825052612283,0.03518939953769464,False
2014-12-15 22:03:06,0.009713562827121824,0.03518939953769464,False
2014-12-16 05:56:56,0.00932117078018061,0.03518939953769464,False
2014-12-17 10:44:48,0.004238620206978949,0.03518939953769464,False
2014-12-18 07:14:03,0.006245187030161447,0.03518939953769464,False
2014-12-19 02:47:01,0.0090072968700932,0.03518939953769464,False
2014-12-20 13:21:56,0.006093223148607158,0.03518939953769464,False
2014-12-22 03:48:20,0.006973632146151815,0.03518939953769464,False
2014-12-27 13:41:14,0.005190235852890884,0.03518939953769464,False
2014-12-27 17:19:52,0.006471057028548216,0.03518939953769464,False
2014-12-29 02:06:46,0.007465148107961783,0.03518939953769464,False
2014-12-29 22:59:14,0.007465783370392859,0.03518939953769464,False
2014-12-30 19:16:08,0.007513648365554076,0.03518939953769464,False
2014-12-31 16:27:08,0.010509626001071937,0.03518939953769464,False
2015-01-02 22:04:45,0.0056674897024967755,0.03518939953769464,False
2015-01-04 01:31:53,0.00834972198868289,0.03518939953769464,False
2015-01-04 14:41:34,0.007996807791283155,0.03518939953769464,False
2015-01-05 00:33:40,0.008421663016936688,0.03518939953769464,False
2015-01-05 10:45:05,0.011068166138092814,0.03518939953769464,False
2015-01-07 04:25:04,0.012794493797871651,0.03518939953769464,False
2015-01-08 11:50:32,0.015986734892468976,0.03518939953769464,False
2015-01-09 18:15:37,0.005497774905045974,0.03518939953769464,False
2015-01-12 03:13:36,0.00725348651234318,0.03518939953769464,False
2015-01-12 13:44:01,0.009976517158844534,0.03518939953769464,False
2015-01-18 04:47:42,0.008098418589805733,0.03518939953769464,False
2015-01-18 17:04:42,0.009534013007832205,0.03518939953769464,False
2015-01-22 03:42:25,0.009636029832388704,0.03518939953769464,False
2015-01-23 16:57:32,0.005314272930902014,0.03518939953769464,False
2015-01-25 08:15:00,0.0065602738705523855,0.03518939953769464,False
2015-01-27 15:38:43,0.01618882735631974,0.03518939953769464,False
2015-01-27 18:50:51,0.008299582645228176,0.03518939953769464,False
2015-01-29 18:11:20,0.010031147696895431,0.03518939953769464,False
2015-01-30 08:24:42,0.003592689992306747,0.03518939953769464,False
2015-01-31 12:45:51,0.0062628606610458494,0.03518939953769464,False
2015-02-02 12:06:25,0.00727156771538226,0.03518939953769464,False
2015-02-02 14:14:17,0.007488978109517447,0.03518939953769464,False
2015-02-03 02:52:54,0.008970224395073856,0.03518939953769464,False
2015-02-04 01:49:29,0.01331409492665872,0.03518939953769464,False
2015-02-07 14:26:04,0.013824465768899336,0.03518939953769464,False
2015-02-08 09:00:38,0.01473092132655513,0.03518939953769464,False
2015-02-08 17:52:34,0.008719133855386436,0.03518939953769464,False
2015-02-09 20:08:36,0.014525171048752939,0.03518939953769464,False
2015-02-11 08:47:32,0.009963969081128598,0.03518939953769464,False
2015-02-13 20:44:20,0.013764157561405189,0.03518939953769464,False
2015-02-15 08:02:55,0.006830327094680439,0.03518939953769464,False
2015-02-15 08:41:12,0.004148960713462269,0.03518939953769464,False
2015-02-16 12:50:39,0.0051887093267534825,0.03518939953769464,False
2015-02-17 22:27:20,0.01086695574507306,0.03518939953769464,False
2015-02-18 20:07:57,0.010958664168719467,0.03518939953769464,False
2015-02-19 01:32:24,0.01227785278441213,0.03518939953769464,False
2015-02-21 01:35:49,0.011727542447626072,0.03518939953769464,False
2015-02-21 05:25:59,0.010914520738893745,0.03518939953769464,False
2015-02-21 06:39:52,0.011214982163290792,0.03518939953769464,False
2015-02-24 11:01:18,0.004677324581616693,0.03518939953769464,False
2015-02-25 11:47:31,0.005415856351600179,0.03518939953769464,False
2015-02-25 23:44:09,0.008475175056087636,0.03518939953769464,False
2015-02-26 01:45:30,0.012065268077731566,0.03518939953769464,False
2015-03-02 18:25:32,0.007845747272045173,0.03518939953769464,False
2015-03-03 15:43:06,0.013876040513735633,0.03518939953769464,False
2015-03-05 11:30:46,0.0071934097446151755,0.03518939953769464,False
2015-03-07 10:12:32,0.01560981790700533,0.03518939953769464,False
2015-03-09 23:28:40,0.013020518311908758,0.03518939953769464,False
2015-03-12 06:31:41,0.009290069916924354,0.03518939953769464,False
2015-03-13 00:34:55,0.01396998762516522,0.03518939953769464,False
2015-03-13 01:23:08,0.009300090994334542,0.03518939953769464,False
2015-03-13 12:43:10,0.011281999855733433,0.03518939953769464,False
2015-03-14 09:42:16,0.008701372219735364,0.03518939953769464,False
2015-03-15 06:22:13,0.007398201383215164,0.03518939953769464,False
2015-03-15 22:20:04,0.008033369178002236,0.03518939953769464,False
2015-03-16 13:23:31,0.00801559746753055,0.03518939953769464,False
2015-03-17 21:48:07,0.007654610816776419,0.03518939953769464,False
2015-03-20 01:26:30,0.006132757574980835,0.03518939953769464,False
2015-03-23 23:17:47,0.006346662977713674,0.03518939953769464,False
2015-03-24 20:15:00,0.009947999643267874,0.03518939953769464,False
2015-03-25 11:16:37,0.010768344764609843,0.03518939953769464,False
2015-03-25 17:39:51,0.010230805469680398,0.03518939953769464,False
2015-03-28 11:07:12,0.011866621594986604,0.03518939953769464,False
2015-03-30 00:30:28,0.015504706701210269,0.03518939953769464,False
2015-03-30 01:24:24,0.007344604654364595,0.03518939953769464,False
2015-03-30 06:18:59,0.01545665377648452,0.03518939953769464,False
2015-03-30 16:49:38,0.013382848638212892,0.03518939953769464,False
2015-04-02 10:04:01,0.007319742696703335,0.03518939953769464,False
2015-04-02 15:42:35,0.007673305269764919,0.03518939953769464,False
2015-04-06 03:08:17,0.00834180518960198,0.03518939953769464,False
2015-04-06 09:09:46,0.013917055126243943,0.03518939953769464,False
2015-04-07 00:44:20,0.014063747233120682,0.03518939953769464,False
2015-04-07 06:26:36,0.027111853833238324,0.03518939953769464,False
2015-04-07 15:14:24,0.019097922435368925,0.03518939953769464,False
2015-04-08 05:43:03,0.023981592273498102,0.03518939953769464,False
2015-04-09 12:45:58,0.023329401739892962,0.03518939953769464,False
2015-04-14 22:23:49,0.011542023979251904,0.03518939953769464,False
2015-04-15 00:56:46,0.017105612876828304,0.03518939953769464,False
2015-04-15 19:06:49,0.011987484563535423,0.03518939953769464,False
2015-04-16 17:42:49,0.01602363292453819,0.03518939953769464,False
2015-04-17 19:33:20,0.008799191756155744,0.03518939953769464,False
2015-04-21 19:31:14,0.0038918524533643694,0.03518939953769464,False
2015-04-22 02:40:49,0.008573976134543877,0.03518939953769464,False
2015-04-23 02:43:08,0.007850945658123398,0.03518939953769464,False
2015-04-26 23:28:49,0.008208662674641275,0.03518939953769464,False
2015-04-27 22:19:22,0.005954984419133525,0.03518939953769464,False
2015-04-29 14:59:44,0.003653834893254043,0.03518939953769464,False
2015-04-29 18:23:03,0.009020911795690173,0.03518939953769464,False
2015-05-02 02:41:27,0.005967474565163144,0.03518939953769464,False
2015-05-04 01:17:09,0.00750976346611828,0.03518939953769464,False
2015-05-04 03:58:14,0.006361004470741144,0.03518939953769464,False
2015-05-05 11:34:22,0.007683414742816502,0.03518939953769464,False
2015-05-06 09:25:34,0.007111410207762919,0.03518939953769464,False
2015-05-09 15:41:44,0.00514417947617638,0.03518939953769464,False
2015-05-10 23:22:11,0.005012028190519474,0.03518939953769464,False
2015-05-11 21:41:56,0.003814056693221368,0.03518939953769464,False
2015-05-12 21:59:22,0.005562238916934392,0.03518939953769464,False
2015-05-14 07:33:24,0.007629296053886908,0.03518939953769464,False
2015-05-16 06:56:35,0.007764821581462767,0.03518939953769464,False
2015-05-16 10:18:52,0.0055028391808439716,0.03518939953769464,False
2015-05-16 22:29:21,0.008877765389314113,0.03518939953769464,False
2015-05-17 01:58:12,0.00783012232485784,0.03518939953769464,False
2015-05-20 13:21:47,0.008970091348259202,0.03518939953769464,False
2015-05-20 15:02:04,0.009385259814032532,0.03518939953769464,False
